0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010129809379577637,0.009440720081329346,206,8228
2.0,66.7,60.6,63.7,48.5,50.0,63.4,63.6,66.0,62.9,73.3,73.7,70.1,76.4,63.5,76.9,0.0,43.3,43.6,42.4,31.6,33.7,45.8,45.7,45.0,32.3,44.9,45.7,36.6,40.6,29.0,41.9,0.23633430898189545,22.381770983338356,473145,19506705
3.0,54.8,64.0,62.0,60.0,49.0,63.6,62.4,62.7,64.4,68.0,76.5,75.3,73.5,63.4,78.8,0.0,40.6,42.2,44.2,42.3,33.7,46.9,41.9,43.0,32.7,38.3,44.6,37.6,35.9,29.5,41.8,0.23525989055633545,22.239777460694313,471568,19382949
1.0,65.0,67.3,58.2,61.8,43.7,63.4,60.2,66.7,62.0,76.3,69.4,77.7,73.8,63.4,77.8,2.0,44.7,44.6,40.0,42.1,31.6,43.7,43.9,42.7,32.3,41.7,35.6,38.5,39.2,31.3,42.6,0.23492935299873352,22.398161932826042,471158,19520991
1.0,64.7,61.2,59.8,60.6,40.7,62.0,62.7,67.6,63.6,72.3,75.2,74.7,71.7,61.6,76.0,0.0,44.2,45.9,40.2,39.1,29.0,43.8,42.6,39.3,30.4,38.7,41.2,35.2,37.5,28.0,40.6,0.23392942547798157,22.302059218287468,469188,19437235
0.0,51.0,64.8,61.8,55.0,36.7,64.2,65.0,64.6,67.0,76.5,77.9,76.8,71.3,65.3,81.6,2.0,38.8,47.4,41.5,40.8,26.0,44.8,45.7,39.6,36.8,39.3,42.1,38.0,41.2,32.7,42.6,0.2376137673854828,22.723040983080864,476202,19804143
1.0,58.3,60.8,62.6,54.2,47.9,61.2,64.9,69.6,68.9,73.5,73.8,73.0,78.6,51.0,77.5,0.0,43.8,43.3,46.3,37.6,31.2,43.6,45.6,43.2,37.2,38.7,35.2,37.6,40.4,22.1,44.2,0.23473770916461945,22.635086864233017,471027,19727482
3.0,62.7,65.0,65.0,60.0,43.3,58.6,63.9,65.7,62.4,77.5,64.6,74.3,75.2,58.8,77.1,0.0,43.0,45.1,45.6,41.7,29.5,44.4,50.0,43.9,28.1,43.7,29.0,37.6,41.8,28.3,46.0,0.23404859006404877,22.327538803219795,468811,19459441
1.0,59.4,60.8,65.0,57.3,40.4,64.7,65.3,64.7,64.1,71.3,75.5,74.0,76.0,62.4,79.4,0.0,44.4,50.5,53.6,40.6,30.9,45.8,47.9,40.0,33.7,35.6,41.8,38.0,45.5,32.7,40.0,0.23227035999298096,22.366792306303978,465692,19493655
3.0,60.4,66.7,57.3,51.0,47.8,63.0,68.3,61.8,61.6,71.1,73.6,70.3,78.6,65.7,77.0,0.0,43.8,56.8,46.7,36.2,38.1,46.4,50.0,38.7,33.0,42.7,38.5,38.5,45.7,28.6,42.1,0.2296147644519806,22.54225093126297,460622,19646568
1.0,59.6,61.6,60.0,60.0,45.8,64.0,60.0,67.6,63.4,70.2,76.8,75.0,75.7,68.4,72.2,1.0,43.5,52.2,48.4,40.6,32.6,46.4,46.4,43.0,34.4,41.9,37.1,42.4,45.3,34.7,41.3,0.23292863368988037,22.59668029844761,467710,19694009
0.0,58.7,66.7,63.4,50.0,48.9,62.5,48.5,70.3,62.7,76.5,75.5,78.6,76.0,63.6,74.5,1.0,48.5,60.4,48.4,34.4,36.5,42.7,33.3,49.5,33.7,47.4,42.4,36.0,46.9,34.7,45.7,0.2331681251525879,22.88326930999756,468296,19943784
3.0,56.1,63.8,61.0,59.8,47.4,64.8,63.0,64.1,63.9,72.7,76.8,73.7,73.7,64.6,75.0,0.0,41.3,48.4,48.4,36.4,36.7,48.5,43.0,42.6,40.6,40.7,47.3,40.4,50.5,36.2,44.7,0.2329215407371521,22.67767010629177,466790,19764603
2.0,61.0,63.7,50.5,66.3,33.3,70.7,64.7,63.7,68.6,76.8,72.1,74.2,70.0,70.9,78.4,1.0,42.4,48.9,37.2,50.0,26.0,50.0,45.4,38.5,37.4,47.4,42.2,39.8,49.5,36.3,49.5,0.232376366853714,22.836639672517776,466146,19903142
2.0,49.0,65.0,64.6,62.4,50.0,66.3,62.1,63.0,54.9,77.2,74.5,73.2,71.6,66.0,77.2,1.0,28.9,52.6,51.5,37.1,36.1,46.9,47.4,41.5,27.5,47.4,49.5,37.5,47.4,35.9,47.3,0.23107954859733582,22.609343379735947,463560,19705046
0.0,61.4,66.7,63.0,63.5,52.0,63.4,65.4,51.5,57.3,72.3,70.8,77.3,73.0,66.0,75.5,1.0,47.0,50.5,48.4,40.0,39.4,44.8,43.2,30.4,30.2,45.3,47.5,40.7,47.9,37.6,50.5,0.23015539348125458,22.519582375884056,461751,19626819
